report_month,vp,loan_number,fund_date,state,product_bucket_group,purpose,loan_amount,revenue_total_loan_level,expense_total_loan_level,los_revenue_amt,gl_fee_income_amt,gl_gos_amt,gl_oi_amt,gl_exception_amt,los_exception_amt,llr_amt,corporate_allocation_amt,source_row_count_under_loan_key
2025-01-01,Charles Scott,9970090214,2025-01-02,IL,Conventional,Purchase,546300,538.836,-98.8265,256.9,22.8358,154,100.7,2.2001,2.2001,-3,-95.8265,10
2025-01-01,William Nguyen,8637799456,2025-01-03,KS,Conventional,Purchase,300000,532.9537,-177.5,242.8,49.5537,168,77,-2.2,-2.2,-3,-174.5,3
2025-01-01,Anthony Jones,8214736886,2025-01-03,ID,Jumbo,Purchase,1275000,233.6979,-44.0588,104,12.1979,55,62.7,-0.1,-0.1,-3,-41.0588,8
2025-01-01,Michelle Torres,9334064553,2025-01-03,MD,Jumbo,Purchase,1340000,113.6166,-42.0672,81.6,-6.9834,49,74.6,-42.3,-42.3,-3,-39.0672,26
2025-01-01,Susan Ramirez,7195479110,2025-01-03,IL,Government,Purchase,126161,665.1006,-417.9461,270.6,114.7003,171.4,90.0001,9.2001,9.2001,-3.0001,-414.946,3
2025-01-01,Robert Perez,2248292048,2025-01-03,MA,Conventional,Purchase,295000,329.0414,-180.4576,97.5,19.5414,110,75,13.5,13.5,-3,-177.4576,4
2025-01-01,James Wilson,7425290508,2025-01-03,SC,Conventional,Purchase,197500,614.4638,-268.0633,229.8,73.9641,173.3003,140,-1.3003,-1.3003,-3,-265.0633,4
2025-01-01,Matthew Smith,6368421818,2025-01-03,IL,Conventional,Purchase,333000,560.5459,-160.2072,242.1,45.4459,156,115,1,1,-3,-157.2072,2
2025-01-01,Patricia Martinez,9585856243,2025-01-03,IL,Conventional,Purchase,391410,573.4722,-136.7471,263.8,38.0721,165.0001,91,7.8,7.8,-2.9999,-133.7472,14
2025-01-01,William Wright,9563151763,2025-01-06,IL,Conventional,Purchase,355000,505.4285,-142.493,221.3,38.6285,173.5,72,,0,-3,-139.493,9
2025-01-01,Ashley Garcia,8316955628,2025-01-06,CA,Conventional,Purchase,330000,605.7127,-153.0606,282.6,36.9127,179,100,3.6,3.6,-3,-150.0606,4
2025-01-01,Mary Thompson,4326140966,2025-01-07,PA,Conventional,Purchase,129500,533.851,-385.9344,90.8,124.8502,233,85,0.1004,0.1004,-3,-382.9344,7
2025-01-01,Charles Martin,3886191454,2025-01-07,KY,Conventional,Purchase,320000,408.8647,-157.9688,184.8,48.2647,173,24,-10.6,-10.6,-3,-154.9688,3
2025-01-01,Sarah Gonzalez,6631979814,2025-01-07,PA,Government,Purchase,234671,696.1083,-214.317,295.9,57.8086,301.9998,74.9999,-17.3,-17.3,-2.9999,-211.3171,1
2025-01-01,Margaret Walker,9119748795,2025-01-07,CA,Government,Cash-Out Refinance,525030,525.7701,-97.4517,253,14.7702,223,54.9999,-10,-10,-3,-94.4517,1
2025-01-01,Joshua Wright,6494275348,2025-01-07,WI,Government,Purchase,193325,794.4553,-259.5112,351.5,79.9545,282.0003,78.0003,1.5001,1.5001,-3.0001,-256.5111,2
2025-01-01,Michelle White,5480552512,2025-01-07,CA,Conventional,Purchase,597500,464.4696,-85.9958,223,14.4696,134,85,4,4,-3,-82.9958,1
2025-01-01,Steven Garcia,6577620087,2025-01-07,CT,Conventional,Purchase,379999,627.8427,-133.5003,286.5,32.5427,143.8001,164.9999,,0,-3,-130.5003,1
2025-01-01,Daniel Perez,3985844296,2025-01-07,TX,Conventional,Purchase,449600,241.4629,-113.298,122.5,28.7627,133,24,-33.3999,-33.3999,-3,-110.298,3
2025-01-01,Lisa King,6043378031,2025-01-07,AZ,Conventional,NoCash-Out Refinance,427100,496.8216,-119.1086,272.6,33.6216,150,46.8,-3.1,-3.1,-3,-116.1086,11
2025-01-01,Thomas Flores,7254388,2025-01-07,GA,Government,Purchase,314204,779.6138,-160.8274,355.9,35.4139,173.5,209.9999,2.4,2.4,-3,-157.8274,9
2025-01-01,Susan Smith,8434860686,2025-01-03,MN,Conventional,Purchase,159000,623.2428,-332.2453,273.5,100.7428,188,110,-24.5,-24.5,-3,-329.2453,2
2025-01-01,Sarah Thomas,6023376268,2025-01-03,TN,Government,Purchase,299900,523.1154,-177.5582,260.9,-3.085,166.5002,90,4.4001,4.4001,-3,-174.5582,2
2025-01-01,Susan Torres,4160370856,2025-01-03,NC,Conventional,Purchase,356387,801.7752,-149.891,324,43.375,173.0001,250.0001,5.7,5.7,-3.0001,-146.8909,3
2025-01-01,Betty Wright,8004715499,2025-01-03,NJ,Conventional,Purchase,300000,579.2897,-177.5,258.8,44.8897,168,90,8.8,8.8,-3,-174.5,14
2025-01-01,Robert Perez,8860459379,2025-01-03,MA,Conventional,Purchase,30000,-849.1267,-3,0,-302.4267,,,,-546.7,-3,,4
2025-01-01,Ashley Hill,7701823200,2025-01-03,MI,Conventional,Cash-Out Refinance,86250,342.0481,-609.9571,43.4,205.2487,193.0006,100,-99.8006,-99.8006,-3.0006,-606.9565,5
2025-01-01,Kimberly Garcia,201215582,2025-01-03,MA,Jumbo,Purchase,576000,300.0724,-93.8854,235.8,-155.8276,99,136.1,-7.5,-7.5,-3,-90.8854,10
2025-01-01,Donna Gonzalez,3065780374,2025-01-03,NC,Jumbo,Purchase,741750,418.5376,-73.5764,200,10.5374,99.0001,93.0001,8,8,-3.0001,-70.5763,8
2025-01-01,Christopher Harris,3758688691,2025-01-03,PA,Conventional,Purchase,332500,555.305,-160.4436,251.2,44.705,143,100,8.2,8.2,-3,-157.4436,22
2025-01-01,Betty Anderson,5059109081,2025-01-03,IL,Government,Purchase,152192,521.7135,-346.9736,175,102.9141,159.9999,97.9999,-7.1002,-7.1002,-3.0002,-343.9734,22
2025-01-01,Donna Smith,1688509489,2025-01-03,AR,Conventional,Purchase,208550,567.659,-254.0191,238.9,76.959,201.0002,84.9998,-17.1,-17.1,-3.0002,-251.0189,13
2025-01-01,Michelle Jackson,2400297779,2025-01-03,IL,Conventional,Purchase,192000,392.4599,-275.6563,-0.5,82.3599,213,95,1.3,1.3,-3,-272.6563,8
2025-01-01,Elizabeth Torres,7626336850,2025-01-08,TN,Jumbo,Cash-Out Refinance,1435000,319.5916,-39.4808,163.6,9.4916,99.1,81.6,-17.1,-17.1,-3,-36.4808,2
2025-01-01,Karen Perez,5571000041,2025-01-08,FL,Jumbo,Cash-Out Refinance,334650,-155.6856,-159.4322,-268.9,34.5143,87.8999,170.6,-89.8999,-89.8999,-3.0001,-156.4321,3
2025-01-01,Anthony Scott,6759473451,2025-01-08,NY,Conventional,Purchase,630000,279.6235,-86.0952,140.7,19.3235,87,70,-18.7,-18.7,-3,-83.0952,4
2025-01-01,Steven Martinez,5722977857,2025-01-08,TX,Conventional,Purchase,760000,318.8291,-71.8816,150.9,13.8291,82.5,72,-0.2,-0.2,-3,-68.8816,1
2025-01-01,Elizabeth Williams,9938944319,2025-01-08,CO,Government,Purchase,225834,250.9364,-234.8074,73,60.9368,159.9998,125.0002,-84.0002,-84.0002,-3,-231.8074,3
2025-01-01,Michael Harris,2712655891,2025-01-08,CA,Conventional,Purchase,512000,209.4438,-105.2461,46.8,15.6438,129,125,-53.5,-53.5,-3,-102.2461,1
2025-01-01,Susan Nguyen,8492588994,2025-01-08,ID,Conventional,NoCash-Out Refinance,642000,378.9695,-84.5421,146.5,19.9695,112.5,95,2.5,2.5,-3,-81.5421,4
2025-01-01,John Thomas,3784308161,2025-01-08,CA,Government,Purchase,657864,620.3634,-82.5757,337.3,1.9633,195.5,90.0001,-2.2,-2.2,-3,-79.5757,2
2025-01-01,Jennifer Thomas,2297865226,2025-01-08,IL,Conventional,Purchase,372000,510.4946,-143.7258,234,41.0946,150,84,0.7,0.7,-3,-140.7258,4
2025-01-01,Kimberly Hernandez,9122408034,2025-01-08,NY,Conventional,NoCash-Out Refinance,640000,324.2317,-84.7969,83.9,17.7317,112.4,117.2,-3.5,-3.5,-3,-81.7969,3
2025-01-01,Elizabeth Williams,6614782878,2025-01-08,CO,Conventional,Purchase,9033,-2065.8253,-3.0001,0,-250.2269,,,,-1815.5984,-3.0001,,1
2025-01-01,Sandra Robinson,3437465778,2025-01-08,IL,Jumbo,Purchase,990000,491.501,-55.8788,245.8,11.201,61,145.5,14,14,-3,-52.8788,7
2025-01-01,Barbara Jackson,9314887251,2025-01-08,AL,Conventional,Purchase,56500,107.4761,-3,,-5.0248,,112.5009,,,-3,,1
2025-01-01,Patricia Martinez,3575972463,2025-01-08,IL,Government,Purchase,450744,600.3598,-119.1412,284.6,31.4598,199.4999,85.3999,-0.2999,-0.2999,-2.9999,-116.1413,7
2025-01-01,John Brown,7893863505,2025-01-08,MO,Conventional,Purchase,102750,661.8372,-512.4896,238.5,164.037,137.7002,80,20.8,20.8,-3.0005,-509.4891,2
2025-01-01,Linda King,2569718503,2025-01-08,MA,Conventional,Purchase,328000,533.2646,-162.6037,234,40.2646,168,105,-7,-7,-3,-159.6037,4
2025-01-01,Matthew Jackson,3058939718,2025-01-09,CA,Conventional,Purchase,166700,567.6312,-300.4805,169.9,77.9316,298,72,-25.1002,-25.1002,-3,-297.4805,3
2025-01-01,Thomas Garcia,3609855313,2025-01-09,UT,Conventional,Purchase,379050,457.1556,-133.8272,200.3,36.2556,220,100,-49.7,-49.7,-3.0001,-130.8271,1
2025-01-01,Steven Hill,6014673250,2025-01-09,IL,Conventional,Purchase,504000,421.9772,-101.3929,217.6,27.1772,186,72,-40.4,-40.4,-3,-98.3929,15
2025-01-01,Jessica Taylor,2730140770,2025-01-09,AR,Government,Purchase,160538,786.4899,-311.8987,306,58.0903,281.9999,23.9999,58.1999,58.1999,-2.9999,-308.8988,9
2025-01-01,Andrew Harris,9289885230,2025-01-09,NC,Conventional,Purchase,264600,296.8953,-190.415,51,58.8953,219,96,-64,-64,-3,-187.415,4
2025-01-01,David Garcia,18571441,2025-01-09,UT,Government,Purchase,382936,319.9943,-132.4994,30,29.5945,119.9999,160.0001,-9.8001,-9.8001,-3,-129.4994,7
2025-01-01,Daniel Martinez,3464432179,2025-01-09,AZ,Conventional,Purchase,315003,513.0578,-160.4271,274,41.4577,177.9999,100,-40.1999,-40.1999,-3,-157.4271,6
2025-01-01,Steven Hill,151555644,2025-01-09,OK,Conventional,Purchase,170925,442.3923,-293.1273,151.6,75.192,223.0001,72,-39.6999,-39.6999,-3.0001,-290.1272,7
2025-01-01,James Garcia,3133818305,2025-01-09,AZ,Jumbo,Purchase,341550,162.6326,-148.1911,134.1,31.1325,95.0001,175.8,-136.7,-136.7,-3.0001,-145.191,4
2025-01-01,Mary Scott,5408800983,2025-01-09,GA,Government,Purchase,265478,730.9259,-189.795,294.4,42.6258,183.5,210.0001,0.2,0.2,-2.9999,-186.7951,3
2025-01-01,Margaret Wilson,9133147735,2025-01-09,TX,Conventional,Purchase,185250,637.1515,-270.6926,226,102.9512,193.8003,150,-17.7997,-17.8003,-3.0003,-267.6923,2
2025-01-01,William Walker,6667871112,2025-01-09,OH,Government,Purchase,162011,549.6871,-309.0901,223.7,57.0869,208.5,229.9998,-84.7998,-84.7998,-2.9998,-306.0903,1
2025-01-01,Susan Garcia,3657341784,2025-01-09,OH,Conventional,Purchase,273055,472.2066,-184.6119,212.5,57.9067,174.9999,100,-36.6,-36.6,-3.0001,-181.6118,5
2025-01-01,Kimberly Flores,8081118478,2025-01-09,GA,Jumbo,Purchase,941850,366.5322,-55.6518,78.9,7.5323,192.7,184.9999,-48.8,-48.8,-3.0001,-52.6517,1
2025-01-01,Michelle Thomas,2769547311,2025-01-09,GA,Conventional,Purchase,360000,698.8575,-140.75,270.1,32.3575,163.8,180,26.3,26.3,-3,-137.75,4
2025-01-01,Linda Walker,6074714344,2025-01-09,SC,Government,Purchase,382580,378.3484,-60.3997,-67.6,22.2484,159.5,170,47.1,47.1,-2.9999,-57.3998,3
2025-01-01,Thomas Brown,1965778947,2025-01-07,IL,Government,Purchase,270019,497.1716,-196.8754,175,43.1718,159.9999,115.0001,1.9999,1.9999,-3.0002,-193.8752,4
2025-01-01,Linda Martin,9855660582,2025-01-07,FL,Conventional,Purchase,300000,66.5864,-3,,-0.0803,,66.6667,,,-3,,2
2025-01-01,James Robinson,1995890503,2025-01-07,IN,Government,Purchase,147283,524.0884,-358.4379,175,92.8885,160.0001,125.0002,-14.4002,-14.4002,-2.9997,-355.4382,8
2025-01-01,David Harris,3392140435,2025-01-07,CA,Conventional,Purchase,170400,29.2253,-3,,-0.1174,,29.3427,,,-3,,2
2025-01-01,Joseph Anderson,7643790639,2025-01-07,NJ,Conventional,Cash-Out Refinance,200000,199.8485,-3,,-0.1515,,200,,,-3,,3
2025-01-01,Paul Hill,4633333399,2025-01-14,VA,Conventional,Purchase,332500,652.7732,-160.4436,259.4,47.5732,176,147,11.4,11.4,-3,-157.4436,3
2025-01-01,Donald Allen,7032425048,2025-01-14,TX,Conventional,Purchase,213100,556.269,-248.6593,138.1,69.2689,169.2999,180,-0.1999,-0.1999,-3,-245.6593,1
2025-01-01,Margaret Jackson,7017478970,2025-01-14,GA,Conventional,NoCash-Out Refinance,280800,527.5956,-189.4316,166.7,52.4954,145,180,-8.2999,-8.2999,-3,-186.4316,1
2025-01-01,Lisa Taylor,7045749322,2025-01-14,VA,Government,Purchase,338751,635.8773,-157.5384,297.3,32.8775,207.7001,94.9999,1.4999,1.4999,-3.0001,-154.5383,7
2025-01-01,Donald Martin,4446752656,2025-01-14,NJ,Conventional,Purchase,562875,661.5454,-96.0047,275,16.5452,110.0001,70.0001,95,95,-3,-93.0047,5
2025-01-01,Linda Scott,5341727430,2025-01-14,TN,Government,Purchase,181550,756.1522,-291.3506,338.8,77.6524,265.6998,150,-38,-38,-3.0003,-288.3503,5
2025-01-01,Donald Martin,9734604413,2025-01-14,NJ,Conventional,Purchase,15000,-1266.0867,-3,0,-172.7867,,,,-1093.3,-3,,5
2025-01-01,Sarah Thomas,876558405,2025-01-14,CT,Government,Purchase,565500,462.6655,-95.5729,237.7,-11.9346,148.5001,90,-0.8,-0.8,-3,-92.5729,7
2025-01-01,Michael Wilson,3208069510,2025-01-14,FL,Jumbo,Purchase,808000,410.3157,-67.7896,195.1,11.0157,87,99,9.1,9.1,-3,-64.7896,4
2025-01-01,Margaret Perez,2799024397,2025-01-08,CA,Jumbo,Purchase,296250,489.3584,-170.3926,225.6,31.758,69.1001,186.3001,-11.6999,-11.6999,-3.0002,-167.3924,3
2025-01-01,Kimberly Taylor,3368399171,2025-01-08,CA,Government,NoCash-Out Refinance,332655,207.4709,-152.0735,121.9,-3.2292,207.9999,62,-90.5999,-90.5999,-3.0001,-149.0734,6
2025-01-01,Kimberly Hernandez,5450328779,2025-01-08,CA,Conventional,Purchase,351500,522.0735,-144.0811,200.7,31.9735,210,75,2.2,2.2,-3,-141.0811,5
2025-01-01,Michelle Hernandez,8806181112,2025-01-08,IL,Conventional,Purchase,288750,327.5985,-174.7405,210.1,-132.5015,198,78,-12.9998,-13.0002,-3.0002,-171.7403,5
2025-01-01,Thomas Moore,1857985848,2025-01-08,PA,Conventional,Purchase,284050,581.9111,-177.5821,211.1,56.8111,223.0002,90.9998,,0,-3.0002,-174.5819,2
2025-01-01,Mark White,3977735960,2025-01-08,TX,Conventional,Purchase,312000,528.8721,-161.9423,195.4,45.6721,198,105,-7.6,-7.6,-3,-158.9423,3
2025-01-01,Mary Davis,1375235620,2025-01-08,SC,Conventional,Purchase,256000,415.0844,-196.7109,147.8,48.6844,219,40,-20.2,-20.2,-3,-193.7109,2
2025-01-01,Christopher Young,4439571691,2025-01-08,GA,Conventional,Purchase,375000,437.272,-135.24,175.4,26.072,195,120,-39.6,-39.6,-3,-132.24,2
2025-01-01,Charles Martin,5139347689,2025-01-08,AZ,Conventional,Purchase,200000,474.9635,-250.95,217,60.9635,213,24,-20,-20,-3,-247.95,1
2025-01-01,Mary Jones,4651298978,2025-01-08,MA,Jumbo,Purchase,850000,235.3838,-61.3412,112,17.9838,48,70.6,-6.6,-6.6,-3,-58.3412,8
2025-01-01,Betty Brown,972550327,2025-01-08,NJ,Conventional,Cash-Out Refinance,205100,413.4475,-244.7845,187.7,53.1477,50,104,9.2999,9.2999,-3,-241.7845,3
2025-01-01,David Lewis,9291336969,2025-01-08,WV,Conventional,Purchase,392000,382.2293,-129.5051,132.7,26.3293,195,78,-24.9,-24.9,-3,-126.5051,2
2025-01-01,Susan Williams,5222431831,2025-01-08,PA,Government,Cash-Out Refinance,321772,622.314,-157.1153,295.6,-20.2858,278.2001,84.9999,-8.1001,-8.1001,-3,-154.1153,1
2025-01-01,Elizabeth Gonzalez,8994337596,2025-01-08,NJ,Conventional,Purchase,744000,264.8573,-69.6532,131.7,16.4573,95.5,70.6,-24.7,-24.7,-3,-66.6532,5
2025-01-01,Thomas Moore,7755840353,2025-01-08,PA,Conventional,Purchase,165000,524.3624,-303.5455,195.9,65.0624,189,91,-8.3,-8.3,-3,-300.5455,4
2025-01-01,Thomas Moore,3215433275,2025-01-08,PA,Conventional,Purchase,433600,329.3941,-117.3681,120.1,30.0939,170,91,-40.8999,-40.8999,-3,-114.3681,2
2025-01-01,Richard White,2284733308,2025-01-08,TX,Conventional,Purchase,158110,613.1565,-334.0984,257,83.6563,162.5002,110,,0,-2.9998,-331.0986,7
2025-01-01,Margaret Martin,2335384921,2025-01-14,PA,Conventional,Purchase,256000,569.2148,-207.4922,254.9,62.5148,159,99,-3.1,-3.1,-3,-204.4922,5
2025-01-01,Nancy Thompson,415697194,2025-01-14,PA,Conventional,Cash-Out Refinance,120000,298.7842,-439.25,20.4,109.5842,158.8,30,-10,-10,-3,-436.25,2
2025-01-01,Donald Torres,7629765102,2025-01-14,PA,Jumbo,Purchase,364000,416.9063,-146.8187,223.2,22.7063,119,156.4,-52.2,-52.2,-3,-143.8187,4
2025-01-01,Betty Anderson,3251530133,2025-01-08,IL,Government,Purchase,202991,534.7602,-260.8933,200,51.9599,160.0002,97.9999,12.4001,12.4001,-3.0001,-257.8932,9
2025-01-01,Jennifer Thomas,6986092644,2025-01-08,IL,Conventional,Purchase,280000,582.03,-189.9643,266.1,53.73,183,84,-2.4,-2.4,-3,-186.9643,9
2025-01-01,Mark Harris,1395292996,2025-01-08,NJ,Government,Purchase,659340,686.5743,-82.3976,323.4,16.8742,187.5001,143,7.9,7.9,-3,-79.3976,4
2025-01-01,Susan Hill,2545479735,2025-01-08,IA,Conventional,Purchase,272000,649.1276,-195.4632,299,49.1276,169,128,2,2,-3,-192.4632,2
2025-01-01,Patricia White,4169261857,2025-01-08,CA,Jumbo,Purchase,540000,486.7187,-99.9444,245,16.5187,107,151.6,-16.7,-16.7,-3,-96.9444,2
2025-01-01,Sandra Wilson,5796099759,2025-01-17,MI,Conventional,Purchase,115800,389.3913,-179.7841,175,26.7919,200,,-6.2003,-6.2003,-5,-174.7841,2
2025-01-01,Lisa Ramirez,8752704520,2025-01-17,AZ,Government,Purchase,337095,920.2158,-65.0425,345.6,-10.5848,525.0004,,30.1001,30.1001,-5.0001,-60.0424,4
2025-01-01,Anthony White,3189548267,2025-01-17,PA,Conventional,Purchase,120000,698.2608,-173.6667,295.3,107.6608,308,,-12.7,0,-5,-168.6667,1
2025-01-01,Donald Wilson,8504585645,2025-01-17,OK,Government,Cash-Out Refinance,223850,752.0608,-95.4179,272,31.3603,613.5001,,-84.3998,-80.3998,-5.0002,-90.4177,5
2025-01-01,Patricia Rodriguez,793280008,2025-01-17,IL,Government,Purchase,206196,883.761,-103.1591,399.4,67.3607,432.0001,,-14.9998,0,-5.0001,-98.159,1
2025-01-01,Daniel Garcia,7202298377,2025-01-17,WA,Government,Purchase,430402,757.3186,-52.0258,340.4,32.3186,475.0001,,-91,0.5999,-5,-47.0258,1
2025-01-01,Donald Wilson,7123492879,2025-01-17,MD,Government,Cash-Out Refinance,284900,917.9011,-76.0425,283.4,36.1007,603.6002,,-2.5999,-2.5999,-5,-71.0425,2
2025-01-01,Jessica White,7699904824,2025-01-17,NJ,Conventional,Purchase,190000,756.4742,-111.5263,336.1,78.4742,352.5,,-5.3,-5.3,-5,-106.5263,1
2025-01-01,Jessica White,7998078001,2025-01-17,NJ,Government,Purchase,459146,793.6683,-49.0817,354.6,28.4683,415,,-2.2,-2.2,-4.9999,-44.0818,3
2025-01-01,Matthew Jackson,2000534154,2025-01-17,OH,Conventional,Purchase,147440,639.7464,-358.0596,250,74.7464,160,155,,0,-2.9999,-355.0597,6
2025-01-01,Anthony Taylor,3263135095,2025-01-17,IL,Conventional,Purchase,5745,-3447.8154,-2.9939,0,-593.107,,,,-2854.7084,-2.9939,,2
2025-01-01,Emily Davis,3256789503,2025-01-17,MA,Conventional,Purchase,630750,262.9595,-85.9965,120.8,20.1595,107.0001,61.7999,-23.3999,-23.4001,-3.0001,-82.9964,4
2025-01-01,Emily Garcia,3407343458,2025-01-17,IL,Conventional,Purchase,644000,215.8718,-84.2888,13.2,18.5718,147.5,93.2,-28.3,-28.3,-3,-81.2888,2
2025-01-01,Kimberly Young,9790625753,2025-01-17,IL,Conventional,Purchase,310786,481.8024,-171.444,172.3,45.5024,147.9999,131.0001,-7.5,-7.5,-3.0001,-168.4439,8
2025-01-01,Donald Perez,9086134375,2025-01-17,VA,Government,Purchase,939286,292.5348,-55.7338,156.7,-3.7652,86,53.2,0.2,0.2,,-55.7338,6
2025-01-01,Linda King,7245928630,2025-01-17,MA,Conventional,Purchase,788800,190.8665,-69.3666,105.4,14.1665,82.5,57,-34.1,-34.1,-3,-66.3666,9
2025-01-01,Jessica Davis,1531683525,2025-01-08,CA,Conventional,Cash-Out Refinance,325000,698.7388,-164.0769,296,48.1388,138,101,57.8,57.8,-3,-161.0769,4
2025-01-01,Mary Clark,9810660892,2025-01-08,AR,Government,Purchase,232425,740.4039,-228.234,373.3,-32.5963,246.5002,100,26.6,26.6,-3.0001,-225.2339,3
2025-01-01,Susan Young,8251066448,2025-01-08,MS,Government,Purchase,276358,778.4145,-192.4283,313.1,34.8143,279.5001,160.0001,-4.5,-4.5,-3.0001,-189.4282,1
2025-01-01,Donald Torres,2517084233,2025-01-08,PA,Conventional,Purchase,352000,400.7634,-151.7216,137.9,44.0634,115,104,-0.1,-0.1,-3,-148.7216,8
2025-01-01,Sarah King,6031156583,2025-01-08,IL,Government,Purchase,55000,550.0509,-954.8182,278.2,-18.7491,111.8,154,12.4,12.4,-3,-951.8182,3
2025-01-01,Donald Lopez,4396420472,2025-01-08,CO,Government,NoCash-Out Refinance,540000,466.7137,-99.9444,248.7,-6.3863,140,84,0.2,0.2,-3,-96.9444,1
2025-01-01,Michelle Torres,62625129,2025-01-08,TX,Conventional,Purchase,340000,421.5356,-156.9706,224.1,-0.7644,145,105,-25.9,-25.9,-3,-153.9706,8
2025-01-01,Margaret Allen,495300862,2025-01-02,UT,Conventional,Cash-Out Refinance,324000,305.8725,-156.1482,125,0.4713,,180.4012,,,-3.0926,-153.0556,1
2025-01-01,Mark King,6796344106,2025-01-02,FL,Jumbo,Purchase,122350,619.6723,-408.313,178.3,131.5709,41.0004,322.2002,-26.6996,-26.6996,-3.0004,-405.3126,7
2025-01-01,Steven Moore,5821807250,2025-01-02,TX,Government,NoCash-Out Refinance,498000,54.8048,-102.5783,27.1,-6.8952,198,150,-156.7,-156.7,-3,-99.5783,2
2025-01-01,Joshua Young,3806103936,2025-01-02,CA,Government,Purchase,445776,651.6229,-114.2441,307.5,34.123,245,60.0001,2.4999,2.4999,-2.9999,-111.2442,6
2025-01-01,Elizabeth Martinez,927652084,2025-01-02,VA,Government,Purchase,462784,602.2536,-110.1559,298.1,-2.0467,206,84.0001,8.1001,8.1001,-3.0001,-107.1558,8
2025-01-01,Steven Harris,1129912300,2025-01-02,AZ,Conventional,Purchase,396000,475.326,-128.2273,101.3,39.026,185,150,,0,-3,-125.2273,9
2025-01-01,Mary Thompson,9617418377,2025-01-02,PA,Conventional,Purchase,315250,507.5488,-160.3039,181.4,43.3488,198,84.9998,-0.0999,-0.0999,-3.0002,-157.3037,6
2025-01-01,Lisa Ramirez,6816568291,2025-01-02,WA,Government,NoCash-Out Refinance,739000,447.9968,-32.3884,198,-3.5032,381.9,,-128.4,0,-5,-27.3884,1
2025-01-01,Mark Torres,5130635303,2025-01-02,AZ,Conventional,Purchase,232800,626.7003,-227.8711,286.9,62.8003,214,113,-25,-25,-3,-224.8711,2
2025-01-01,Emily White,2291876739,2025-01-02,IL,Conventional,Purchase,250000,679.6644,-212.4,309.7,55.5644,207,98,4.7,4.7,-3,-209.4,7
2025-01-01,Karen Walker,6459501837,2025-01-02,CA,Government,Purchase,352818,637.2262,-151.3769,333.2,-16.4736,217.7001,90.9999,5.8999,5.8999,-3.0001,-148.3768,8
2025-01-01,Nancy Young,4044828747,2025-01-02,NJ,Conventional,Purchase,744800,259.5443,-73.2873,67.2,17.8443,102.5,72,,0,-3,-70.2873,5
2025-01-01,Richard Miller,2760100794,2025-01-02,TN,Conventional,Purchase,153750,570.5354,-343.4881,150.7,205.1356,186.6998,100,-36,-36,-3.0003,-340.4878,7
2025-01-01,William Anderson,1410835564,2025-01-02,IL,Conventional,Purchase,276000,615.5254,-192.6739,277.4,42.1254,183,113,,0,-3,-189.6739,6
2025-01-01,Patricia Flores,513926757,2025-01-02,IL,Conventional,Purchase,195000,574.5287,-271.4615,164.8,71.5287,213,126,-0.4,-0.4,-3,-268.4615,7
2025-01-01,Donna Williams,4337849707,2025-01-02,FL,Government,Purchase,500752,-77.902,-107.5429,-233.2,23.4977,110,61.0001,-19.5999,-19.5999,-3.0001,-104.5428,6
2025-01-01,Donald Torres,9849440692,2025-01-02,GA,Jumbo,Cash-Out Refinance,951300,294.3178,-58.03,133.5,7.3178,74.7,78.8,,0,-3,-55.03,4
2025-01-01,Betty Anderson,5729670168,2025-01-02,KY,Conventional,Purchase,624000,375.7188,-86.8942,195.8,16.1188,152,70,-29.1,-29.1,-3,-83.8942,3
2025-01-01,Ashley Sanchez,5402134884,2025-01-02,NJ,Conventional,Purchase,485000,283.3751,-110.9381,141.9,19.8751,138,62,-39.2,-39.2,-3,-107.9381,2
2025-01-01,Kimberly Garcia,2611686370,2025-01-02,MA,Conventional,Purchase,710000,355.862,-76.7324,167.3,21.962,90.5,77.5,-0.7,-0.7,-3,-73.7324,10
2025-01-01,Ashley Brown,7581401953,2025-01-10,IL,Conventional,Purchase,283410,579.4788,-177.9761,216.4,36.2785,226.0001,80,10.4001,10.4001,-2.9999,-174.9762,3
2025-01-01,Joseph Ramirez,7129336326,2025-01-02,FL,Jumbo,Purchase,350000,360.5826,-152.5714,204.3,35.8826,88.3,189.7,-78.8,-78.8,-3,-149.5714,3
2025-01-01,Lisa Torres,3947994580,2025-01-02,CO,Conventional,Purchase,508500,405.8109,-105.9499,194.3,30.5109,111,77,-3.4999,-3.5001,-3,-102.9499,4
2025-01-01,Matthew Williams,7238479753,2025-01-10,CO,Conventional,Purchase,388000,475.8217,-130.8093,141.4,36.6217,185,100,6.4,6.4,-3,-127.8093,5
