report_month,vp,loan_count,loan_volume,total_revenue,total_expense,contribution_margin,margin_pct,active_sales_hc,active_non_producing_sales_hc,productivity,bonus_spend_proxy,roi,event_compensafe_amt,event_rent_amt,event_payroll_amt,event_no_loan_bucket_rows,exception_flag,exception_reason
2025-01-01,Sandra Wilson,3,841634,1689.4971,1228012.9424,-1226323.4453,-725.851169,63,34,26.817414,0,,0,1228395.05,0,37,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Sandra Wright,5,1099510,-1277.6972,12547.4415,-13825.1387,10.820356,7,1,-182.528171,0,,0,13070.43,0,7,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Sarah Allen,1,300162,492.8901,3822.5942,-3329.7041,-6.75547,6,1,82.14835,0,,0,4000,0,3,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Sarah Anderson,2,1231000,776.7671,20410.5069,-19633.7398,-25.276225,14,10,55.483364,-5430,-0.143051,0,20737.26,0,5,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Sarah Brown,8,3506960,3352.4934,561253.1703,-557900.6769,-166.413654,17,9,197.205494,-14644.375,-0.228927,0,562875.65,0,41,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Sarah Davis,2,274400,1117.6185,2270.8125,-1153.194,-1.031832,2,1,558.80925,0,,0,3000,0,5,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Sarah Flores,1,0,0,0,0,,3,3,0,0,,0,0,0,2,1,contains_no_loan_bucket_rows
2025-01-01,Sarah Garcia,1,0,0,17191.12,-17191.12,,31,20,0,0,,0,17191.12,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Sarah Gonzalez,5,990517,3193.9245,-1316.8363,4510.7608,1.412294,3,1,1064.6415,-3402.882,-0.938594,0,0,0,8,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Sarah Harris,2,468500,1361.3568,84405.6451,-83044.2883,-61.001119,17,7,80.079812,-7132.5,-0.190867,0,84910.8,0,10,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Sarah King,10,2407551,4902.3042,296687.8419,-291785.5377,-59.52008,12,10,408.52535,-13202.65,-0.371312,0,299991.23,0,50,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Sarah Lee,1,193800,507.2963,48016.5562,-47509.2599,-93.651895,4,1,126.824075,-10901.25,-0.046536,0,48289.68,0,8,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Sarah Lewis,2,2250000,901.7392,-140.6143,1042.3535,1.155937,6,4,150.289867,0,,0,0,0,6,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Sarah Lopez,1,289656,678.8357,35285.7683,-34606.9326,-50.979836,5,2,135.76714,0,,0,35469.5,0,5,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Sarah Martin,1,198000,771.2859,-107.2222,878.5081,1.139017,1,1,771.2859,-3960,-0.194769,0,0,0,3,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Sarah Miller,2,564486,952.9927,10165.3478,-9212.3551,-9.666764,8,3,119.124088,-260,-3.665357,0,10457.12,0,3,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Sarah Moore,3,1135080,948.8054,51988.5234,-51039.718,-53.793663,6,4,158.134233,0,,0,52201.04,0,7,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Sarah Nguyen,3,2285968,1046.9653,-216.2374,1263.2027,1.206537,1,0,1046.9653,0,,0,0,0,6,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Sarah Robinson,1,618589,378.4908,98691.6147,-98313.1239,-259.750366,27,15,14.018178,0,,0,98774.28,0,4,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Sarah Rodriguez,2,548932,1309.9654,996.8941,313.0713,0.238992,1,0,1309.9654,0,,0,1400,0,3,1,contains_no_loan_bucket_rows
2025-01-01,Sarah Scott,1,0,0,0,0,,1,1,0,0,,0,0,0,2,1,contains_no_loan_bucket_rows
2025-01-01,Sarah Smith,1,0,0,13142.67,-13142.67,,2,2,0,0,,0,13142.67,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Sarah Thomas,16,7047965,7273.4378,1252266.808,-1244993.3702,-171.169866,12,10,606.119817,-29089.62,-0.250036,0,1255135.08,0,150,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Sarah Thompson,1,0,0,9000,-9000,,6,5,0,0,,0,9000,0,3,1,contains_no_loan_bucket_rows
2025-01-01,Sarah Wilson,7,1981750,3487.7505,2034546.5713,-2031058.8208,-582.340629,63,34,55.361119,-38186.5,-0.091335,0,2035991.75,0,58,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Sarah Wright,3,1504800,1189.7562,-72303.0877,73492.8439,61.771348,21,13,56.655057,-22294,-0.053367,0,-71913.8,0,25,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Steven Garcia,3,612499,1328.0055,34753.8294,-33425.8239,-25.169944,15,11,88.5337,-6975,-0.190395,0,35103.62,0,8,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Steven Harris,1,396000,475.326,6583.6127,-6108.2867,-12.850731,1,0,475.326,-8910,-0.053347,0,6711.84,0,7,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Steven Hernandez,2,188000,515.0569,30527.4226,-30012.3657,-58.27,15,11,34.337127,-940,-0.547933,0,30808.88,0,3,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Steven Hill,2,674925,864.3695,-394.5202,1258.8897,1.456425,8,5,108.046188,-11964.75,-0.072243,0,0,0,17,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Steven Jackson,4,2537000,1549.2361,43064.5439,-41515.3078,-26.797276,3,0,516.412033,-5304,-0.292088,0,43541.73,0,14,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Steven King,4,1098133,-18.6235,73040.2719,-73058.8954,3922.941198,6,2,-3.103917,0,,0,73591.44,0,7,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Steven Lee,1,343787,573.2939,494654.3254,-494081.0315,-861.828517,16,9,35.830869,0,,0,494809.6,0,12,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Steven Martin,1,125000,512.6544,33960.44,-33447.7856,-65.244316,31,20,16.537239,0,,0,34382.24,0,2,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Steven Martinez,2,829600,1091.6659,1622.9632,-531.2973,-0.486685,4,2,272.916475,-957,-1.140717,0,2450,0,2,1,"contains_no_loan_bucket_rows,roi_outlier"
2025-01-01,Steven Moore,3,765073,955.9367,-291.2578,1247.1945,1.304683,2,1,477.96835,-2490,-0.38391,0,0,0,4,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Steven Nguyen,1,674100,428.3443,1919.3409,-1490.9966,-3.480837,2,0,214.17215,0,,0,2000,0,1,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Steven Ramirez,3,614721,1341.0833,10458.36,-9117.2767,-6.798442,14,6,95.791664,-1591.11,-0.84286,0,10841.16,0,3,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Steven Robinson,1,79000,1007.5329,8814.3418,-7806.8089,-7.748441,8,3,125.941613,0,,0,9480,0,4,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Steven Rodriguez,3,882000,1489.8761,29260.1509,-27770.2748,-18.639318,6,2,248.312683,-17170,-0.086772,0,30002,0,10,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Steven Taylor,3,1320460,1137.5915,-385.7836,1523.3751,1.339123,6,2,189.598583,0,,0,0,0,6,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Steven Walker,1,0,0,5154.68,-5154.68,,3,1,0,0,,0,5154.68,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Steven Williams,2,858005,1195.2321,92828.0444,-91632.8123,-76.665287,27,17,44.267856,-4424.625,-0.270132,0,93101.42,0,4,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Steven Wilson,2,388455,1046.0308,406633.5403,-405587.5095,-387.739548,63,34,16.603663,-2365.68,-0.442169,0,407198.35,0,13,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Susan Allen,1,800000,141.9678,10197.7725,-10055.8047,-70.831588,7,2,20.281114,0,,0,10266.21,0,0,1,margin_outlier
2025-01-01,Susan Brown,1,746234,315.0392,4926.8477,-4611.8085,-14.63884,4,0,78.7598,0,,0,5000,0,5,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Susan Garcia,3,548380,-320.763,1852.0715,-2172.8345,6.773956,13,5,-24.674077,0,,0,2232.5,0,10,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Susan Gonzalez,1,305550,427.426,375701.0694,-375273.6434,-877.985063,63,34,6.78454,-9166.5,-0.046629,0,375875.4,0,10,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Susan Harris,3,650886,-544.7823,45088.7291,-45633.5114,83.764673,13,10,-41.906331,-8075,0.067465,0,45450,0,18,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Susan Hernandez,2,820000,449.9212,5818.9124,-5368.9912,-11.933181,2,2,224.9606,0,,0,5882.01,0,3,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Susan Hill,6,2479493,3317.2931,145513.6059,-142196.3128,-42.865164,20,13,165.864655,-9497,-0.349299,0,146612.56,0,12,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Susan Jackson,1,275500,683.5024,40683.6419,-40000.1395,-58.52231,18,11,37.972356,-2617.25,-0.261153,0,40876.66,0,1,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Susan Jones,2,889893,1068.6466,13480.6594,-12412.0128,-11.614703,7,2,152.6638,0,,0,13730.24,0,8,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Susan Lopez,6,2256965,2879.8431,-927.5964,3807.4395,1.3221,1,0,2879.8431,-15183.4,-0.189671,0,0,0,16,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Susan Martin,1,0,0,6932.46,-6932.46,,19,9,0,0,,0,6932.46,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Susan Martinez,1,0,0,389.89,-389.89,,2,1,0,0,,0,389.89,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Susan Miller,4,1113625,1474.3455,30877.4834,-29403.1379,-19.94318,63,34,23.40231,0,,0,31322.95,0,6,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Susan Moore,1,459050,752.9142,11142.4888,-10389.5746,-13.799148,7,3,107.559171,0,,0,11191.58,0,2,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Susan Nguyen,5,2615712,2721.5007,54988.9211,-52267.4204,-19.205367,8,6,340.187588,0,,0,55514.58,0,14,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Susan Perez,1,104990,508.5351,1496.9997,-988.4646,-1.943749,3,2,169.5117,0,,0,1500,0,0,1,margin_outlier
2025-01-01,Susan Ramirez,5,1445661,2535.2843,31995.7407,-29460.4564,-11.620179,8,3,316.910537,-4968.75,-0.510246,0,33180,0,15,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Susan Rodriguez,1,372781,612.1846,3360.7291,-2748.5445,-4.489732,5,4,122.43692,-3727.81,-0.164221,0,3504.16,0,1,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Susan Sanchez,4,2703500,1115.7829,122724.325,-121608.5421,-108.98943,32,21,34.868216,0,,0,122919.5,0,9,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Susan Scott,1,0,0,6200,-6200,,2,1,0,0,,0,6200,0,2,1,contains_no_loan_bucket_rows
2025-01-01,Susan Smith,2,723000,1174.9159,21091.7988,-19916.8829,-16.951752,6,2,195.819317,-2385,-0.492627,0,21514.42,0,8,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Susan Torres,3,1063428.73,3562.0054,55286.7964,-51724.791,-14.521256,3,0,1187.335133,0,,0,56371.02,0,6,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Susan Walker,2,604010,1273.6319,24771.4546,-23497.8227,-18.449461,8,5,159.203987,-1360,-0.936494,0,25032.88,0,4,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Susan White,4,734052,2352.9741,5978.864,-3625.8899,-1.540982,8,5,294.121762,-6070.5,-0.387608,0,6724.8,0,10,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Susan Williams,2,494272,1324.4917,94.9064,1229.5853,0.928345,1,0,1324.4917,-9056.25,-0.146252,0,542.5,0,3,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Susan Wilson,2,379270,947.5309,66424.7247,-65477.1938,-69.102964,19,7,49.870047,-3462.9,-0.273624,0,67039.2,0,8,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Susan Young,3,1516572,1901.8135,14227.244,-12325.4305,-6.480883,4,2,475.453375,0,,0,14627.05,0,10,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Thomas Allen,3,1441713,1295.8478,55539.075,-54243.2272,-41.859258,7,5,185.121114,-2763.39125,-0.468934,0,55908.44,0,18,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Thomas Brown,2,280019,-1371.7584,26800.1246,-28171.883,20.537059,5,4,-274.35168,0,,0,27000,0,6,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Thomas Flores,1,314204,779.6138,4339.1726,-3559.5588,-4.565798,8,2,97.451725,0,,0,4500,0,6,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Thomas Garcia,2,639980,1081.1519,313.6539,767.498,0.709889,5,2,216.23038,-652.325,-1.657382,0,530.05,0,3,1,"contains_no_loan_bucket_rows,roi_outlier"
2025-01-01,Thomas Gonzalez,4,1629555,1344.1772,27322.879,-25978.7018,-19.326843,18,5,74.676511,0,,0,27763.2,0,18,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Thomas Harris,1,0,0,-760.9,760.9,,21,13,0,0,,0,-760.9,0,2,1,contains_no_loan_bucket_rows
2025-01-01,Thomas Hernandez,1,0,0,3219.98,-3219.98,,7,5,0,0,,0,3219.98,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Thomas Hill,3,1026068,-568.8017,11620.8198,-12189.6215,21.430353,9,3,-63.200189,-5097,0.111595,0,12000,0,11,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Thomas Johnson,7,2254336,3082.8372,55758.5684,-52675.7312,-17.08677,4,3,770.7093,-7381.95,-0.417618,0,57188.7,0,22,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Thomas Lee,2,515662,850.7307,10383.48,-9532.7493,-11.205367,6,3,141.78845,0,,0,10488,0,2,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Thomas Lopez,2,845100,740.8152,-25592.5246,26333.3398,35.546436,21,13,35.276914,0,,0,-25345.1,0,8,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Thomas Miller,3,471970,1694.6998,8700.3329,-7005.6331,-4.133849,9,3,188.299978,-7918.325,-0.214023,0,9756.43,0,7,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Thomas Moore,14,3136914,6796.619,79114.4886,-72317.8696,-10.640271,6,2,1132.769833,-40696.76075,-0.167006,0,82800,0,43,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Thomas Nguyen,7,5181856,3170.354,145822.4941,-142652.1401,-44.99565,5,4,634.0708,-3870,-0.819213,0,146245.52,0,28,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Thomas Ramirez,1,170000,799.0765,1441.2588,-642.1823,-0.803656,1,0,799.0765,0,,0,1752.2,0,1,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Thomas Robinson,6,3094419,2670.3916,2097613.2914,-2094942.8998,-784.507748,63,34,42.387168,-10603.15,-0.251849,0,2098637.65,0,56,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Thomas Scott,2,337250,642.1317,13667.1138,-13024.9821,-20.283973,5,4,128.42634,0,,0,13825.34,0,2,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,Thomas Taylor,5,2987138,1286.9672,363715.8843,-362428.9171,-281.614727,23,15,55.955096,-14025,-0.091762,0,364163.11,0,33,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Thomas Thomas,1,300000,413.124,433,-19.876,-0.048111,1,0,413.124,-1500,-0.275416,0,601.3,0,3,1,"contains_no_loan_bucket_rows,roi_outlier"
2025-01-01,Thomas Thompson,1,0,0,1095,-1095,,8,5,0,0,,0,1095,0,1,1,contains_no_loan_bucket_rows
2025-01-01,Thomas White,5,2974838,1824.572,-58642.944,60467.516,33.140658,21,13,86.884381,-6580,-0.277291,0,-58004.66,0,21,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,Thomas Wilson,1,0,0,7448.8,-7448.8,,19,7,0,0,,0,7448.8,0,1,1,contains_no_loan_bucket_rows
2025-01-01,William Allen,2,673574,1556.5878,563479.7229,-561923.1351,-360.996749,63,34,24.707743,0,,0,563813.1,0,18,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,William Anderson,3,1043909,1790.1489,51735.8739,-49945.725,-27.900319,21,10,85.245186,-1656,-1.081008,0,52200,0,9,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,William Davis,2,1028869,980.6271,57744.3374,-56763.7103,-57.885113,7,4,140.089586,0,,0,58007.86,0,8,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,William Flores,1,572800,322.5914,2440.3453,-2117.7539,-6.564818,1,0,322.5914,0,,0,2529.92,0,4,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,William Gonzalez,1,0,0,0,0,,17,8,0,0,,0,0,0,1,1,contains_no_loan_bucket_rows
2025-01-01,William Hill,1,1582200,126.5586,13519.9534,-13393.3948,-105.827615,7,3,18.0798,0,,0,13556.08,0,3,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,William Jackson,2,541608,1740.3695,26904.4145,-25164.045,-14.459024,0,0,,0,,0,27300,0,5,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,William Johnson,3,378839,2357.7566,23540.9953,-21183.2387,-8.984489,2,0,1178.8783,-16397.77125,-0.143785,0,24944.53,0,9,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,William Jones,2,364997,554.4171,-1989.4258,2543.8429,4.58832,19,13,29.179847,0,,0,-1843,0,3,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,William Lee,3,1248400,1572.102,41500.0386,-39927.9366,-25.397803,5,3,314.4204,-5731.5,-0.274292,0,41922.98,0,14,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,William Martinez,3,1073492,1642.0532,183404.8502,-181762.797,-110.692392,18,11,91.225178,-7751.815,-0.211828,0,183944.97,0,6,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,William Nguyen,8,2596111,3633.994,119510.923,-115876.929,-31.886935,14,6,259.571,-4533.75,-0.801543,0,120687.89,0,32,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,William Perez,2,217687,470.1988,8692.1557,-8221.9569,-17.486129,6,4,78.366467,0,,0,8922.96,0,7,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,William Robinson,5,1911492,1956.8911,-323.9445,2280.8356,1.16554,17,8,115.111241,0,,0,0,0,27,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,William Rodriguez,1,694500,309.5152,-3150.328,3459.8432,11.178266,7,2,44.216457,0,,0,-3071.95,0,1,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,William Smith,4,1450278,1273.0547,3217.023,-1943.9683,-1.527011,18,5,70.725261,-3792.78,-0.335652,0,3500,0,6,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,William Thompson,3,485404,1641.7596,7876.2856,-6234.526,-3.797466,8,5,205.21995,-4617,-0.35559,0,8500,0,6,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,William Walker,1,162011,549.6871,-85.8401,635.5272,1.156162,13,5,42.283623,0,,0,223.25,0,1,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,William Wilson,2,574061,1174.3543,61418.7813,-60244.427,-51.300044,7,6,167.7649,-3213,-0.365501,0,61789.56,0,6,1,"contains_no_loan_bucket_rows,margin_outlier,roi_outlier"
2025-01-01,William Wright,3,1596330,1420.1489,-55039.3329,56459.4818,39.75603,26,16,54.621112,0,,0,-54846.4,0,18,1,"contains_no_loan_bucket_rows,margin_outlier"
2025-01-01,William Young,1,607960,321.0824,111.8021,209.2803,0.651796,2,0,160.5412,0,,0,196.37,0,0,0,
