attribution_source,company_id,cost_center_manager_name,department_id,division_manager_name,employee_id,loan_id,loan_org_attr_id,login_bundle_id,product_id,region_manager_name,reporting_period_id,state_id,vp_id
Duke Data V4,2,John Wright,11,Paul Scott,663,340,1190,116,13,Patricia Scott,1,4,379
Duke Data V4,2,John Wright,16,Paul Scott,180,340,1191,116,13,Patricia Scott,1,4,379
Duke Data V4,2,John Wright,2,Paul Scott,256,340,1192,116,13,Patricia Scott,1,4,379
Duke Data V4,2,John Wright,2,Paul Scott,1,340,1193,116,13,Patricia Scott,1,4,379
Duke Data V4,2,John Wright,13,Paul Scott,458,341,1194,116,13,Patricia Scott,1,23,358
Duke Data V4,2,John Wright,2,Paul Scott,111,341,1195,116,13,Patricia Scott,1,23,358
Duke Data V4,2,John Wright,2,Paul Scott,256,341,1196,116,13,Patricia Scott,1,23,358
Duke Data V4,2,John Wright,2,Paul Scott,1,341,1197,116,13,Patricia Scott,1,23,358
Duke Data V4,2,Michael Davis,5,Margaret Rodriguez,224,342,1198,267,20,Donna Robinson,1,13,380
Duke Data V4,2,Michael Davis,12,Margaret Rodriguez,78,342,1199,267,20,Donna Robinson,1,13,380
Duke Data V4,2,Michael Davis,4,Margaret Rodriguez,668,342,1200,267,20,Donna Robinson,1,13,380
Duke Data V4,2,Michael Davis,13,Margaret Rodriguez,407,342,1201,267,20,Donna Robinson,1,13,380
Duke Data V4,2,Mark Wright,12,Margaret Thompson,78,343,1202,21,9,Margaret Thompson,1,14,22
Duke Data V4,2,Mark Wright,9,Margaret Thompson,669,343,1203,21,9,Margaret Thompson,1,14,22
Duke Data V4,2,Mark Wright,8,Margaret Thompson,374,343,1204,21,9,Margaret Thompson,1,14,22
Duke Data V4,2,Mark Wright,2,Margaret Thompson,53,343,1205,21,9,Margaret Thompson,1,14,22
Duke Data V4,2,Mark Wright,5,Margaret Thompson,670,343,1206,21,9,Margaret Thompson,1,14,22
Duke Data V4,2,Donald Nguyen,3,Emily Miller,16,344,1207,268,7,Steven Rodriguez,1,1,381
Duke Data V4,2,Donald Nguyen,2,Emily Miller,671,344,1208,268,7,Steven Rodriguez,1,1,381
Duke Data V4,2,Linda King,2,Emily Miller,123,345,1209,47,21,Emily Miller,1,11,54
Duke Data V4,2,Linda King,1,Emily Miller,127,345,1210,47,21,Emily Miller,1,11,54
Duke Data V4,2,Matthew Moore,2,Karen Flores,524,346,1211,228,17,Steven Rodriguez,1,16,320
Duke Data V4,2,Matthew Moore,13,Karen Flores,147,346,1212,228,17,Steven Rodriguez,1,16,320
Duke Data V4,2,Matthew Moore,16,Karen Flores,672,346,1213,228,17,Steven Rodriguez,1,16,320
Duke Data V4,2,Susan Harris,4,Margaret Rodriguez,69,347,1214,155,11,Charles White,1,12,382
Duke Data V4,2,Susan Harris,5,Margaret Rodriguez,45,347,1215,155,11,Charles White,1,12,382
Duke Data V4,2,"James Lopez,Mary Flores",1,Karen Miller,95,348,1216,79,38,Mark Ramirez,1,13,87
Duke Data V4,2,"James Lopez,Mary Flores",2,Karen Miller,200,348,1217,79,38,Mark Ramirez,1,13,87
Duke Data V4,2,"James Lopez,Mary Flores",2,Karen Miller,583,348,1218,79,38,Mark Ramirez,1,13,87
Duke Data V4,2,"James Lopez,Mary Flores",4,Karen Miller,590,348,1219,79,38,Mark Ramirez,1,13,87
Duke Data V4,2,Barbara Martinez,8,Margaret Thompson,543,349,1220,225,15,Daniel Davis,1,39,224
Duke Data V4,2,Barbara Martinez,21,Margaret Thompson,595,349,1221,225,15,Daniel Davis,1,39,224
Duke Data V4,2,Andrew Gonzalez,4,Margaret Rodriguez,46,350,1222,269,2,Charles White,1,47,383
Duke Data V4,2,Andrew Gonzalez,2,Margaret Rodriguez,673,350,1223,269,2,Charles White,1,47,383
Duke Data V4,2,James Miller,5,Karen Miller,292,351,1224,229,12,Karen Miller,1,36,325
Duke Data V4,2,James Miller,8,Karen Miller,3,351,1225,229,12,Karen Miller,1,36,325
Duke Data V4,2,James Miller,5,Karen Miller,674,351,1226,229,12,Karen Miller,1,36,325
Duke Data V4,2,James Miller,2,Karen Miller,542,351,1227,229,12,Karen Miller,1,36,325
Duke Data V4,2,Barbara Martinez,8,Margaret Thompson,543,352,1228,225,11,Daniel Davis,1,39,384
Duke Data V4,2,Barbara Martinez,4,Margaret Thompson,675,352,1229,225,11,Daniel Davis,1,39,384
Duke Data V4,2,William Davis,8,Margaret Rodriguez,676,353,1230,270,64,Charles White,1,40,368
Duke Data V4,2,William Davis,2,Margaret Rodriguez,677,353,1231,270,64,Charles White,1,40,368
Duke Data V4,2,Kimberly Flores,11,Emily Miller,342,354,1232,76,7,Steven Rodriguez,1,16,385
Duke Data V4,2,Paul Rodriguez,12,Karen Miller,87,355,1233,271,26,Mark Walker,1,17,386
Duke Data V4,2,Betty Anderson,2,Margaret Rodriguez,678,356,1234,77,1,Margaret Rodriguez,1,13,387
Duke Data V4,2,Betty Anderson,13,Margaret Rodriguez,679,356,1235,77,1,Margaret Rodriguez,1,13,387
Duke Data V4,2,Matthew Moore,2,Karen Flores,524,357,1236,228,7,Steven Rodriguez,1,3,320
Duke Data V4,2,Matthew Moore,16,Karen Flores,672,357,1237,228,7,Steven Rodriguez,1,3,320
Duke Data V4,2,Barbara Martinez,1,Margaret Thompson,85,358,1238,225,15,Daniel Davis,1,39,324
Duke Data V4,2,Nancy King,4,Emily Miller,107,359,1239,55,1,Charles Moore,1,41,302
Duke Data V4,2,Nancy King,10,Emily Miller,213,359,1240,55,1,Charles Moore,1,41,302
Duke Data V4,2,Thomas Johnson,2,Margaret Rodriguez,680,360,1241,272,1,Kimberly Young,1,24,388
Duke Data V4,2,Thomas Johnson,1,Margaret Rodriguez,681,360,1242,272,1,Kimberly Young,1,24,388
Duke Data V4,2,Joshua Hernandez,5,Margaret Thompson,682,361,1243,273,15,Joseph Rodriguez,1,23,389
Duke Data V4,2,Joshua Hernandez,2,Margaret Thompson,683,361,1244,273,15,Joseph Rodriguez,1,23,389
Duke Data V4,2,Betty Robinson,7,Margaret Thompson,606,362,1245,274,17,Betty Robinson,1,39,390
Duke Data V4,2,Betty Robinson,7,Margaret Thompson,523,362,1246,274,17,Betty Robinson,1,39,390
Duke Data V4,2,"Richard Sanchez,Mary Flores",3,Karen Miller,99,363,1247,43,65,Mark Ramirez,1,10,391
Duke Data V4,2,Nancy Johnson,3,Margaret Rodriguez,566,364,1248,86,7,Andrew Miller,1,32,94
Duke Data V4,2,Anthony Williams,1,Mary Williams,684,365,1249,275,7,Michelle Johnson,1,4,392
Duke Data V4,2,Anthony Williams,2,Mary Williams,198,365,1250,275,7,Michelle Johnson,1,4,392
Duke Data V4,2,Anthony Williams,2,Mary Williams,685,365,1251,275,7,Michelle Johnson,1,4,392
Duke Data V4,2,James Taylor,11,Margaret Rodriguez,119,366,1252,276,7,James Taylor,1,13,393
Duke Data V4,2,James Taylor,2,Margaret Rodriguez,686,366,1253,276,7,James Taylor,1,13,393
Duke Data V4,2,Betty Thomas,4,Michael Robinson,687,367,1254,277,66,Margaret Smith,1,13,394
Duke Data V4,2,Betty Thomas,9,Michael Robinson,214,367,1255,277,66,Margaret Smith,1,13,394
Duke Data V4,2,Betty Thomas,2,Michael Robinson,583,367,1256,277,66,Margaret Smith,1,13,394
Duke Data V4,2,Betty Thomas,5,Michael Robinson,688,367,1257,277,66,Margaret Smith,1,13,394
Duke Data V4,2,Betty Thomas,19,Michael Robinson,584,367,1258,277,66,Margaret Smith,1,13,394
Duke Data V4,2,Elizabeth Jackson,12,Margaret Rodriguez,78,368,1259,278,67,Elizabeth Jackson,1,24,50
Duke Data V4,2,"William Allen,Margaret Moore",11,Emily Miller,59,369,1260,57,7,William Allen,1,16,80
Duke Data V4,2,"William Allen,Margaret Moore",3,Emily Miller,16,369,1261,57,7,William Allen,1,16,80
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,195,369,1262,57,7,William Allen,1,16,80
Duke Data V4,2,"William Allen,Margaret Moore",1,Emily Miller,344,369,1263,57,7,William Allen,1,16,80
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,198,369,1264,57,7,William Allen,1,16,80
Duke Data V4,2,Linda King,2,Emily Miller,123,370,1265,47,39,Emily Miller,1,48,54
Duke Data V4,2,Linda King,8,Emily Miller,215,370,1266,47,39,Emily Miller,1,48,54
Duke Data V4,2,Linda King,1,Emily Miller,689,370,1267,47,39,Emily Miller,1,48,54
Duke Data V4,2,Linda King,1,Emily Miller,690,370,1268,47,39,Emily Miller,1,48,54
Duke Data V4,2,Linda King,5,Emily Miller,125,370,1269,47,39,Emily Miller,1,48,54
Duke Data V4,2,Linda King,17,Emily Miller,250,370,1270,47,39,Emily Miller,1,48,54
Duke Data V4,2,Linda Walker,4,Margaret Rodriguez,691,371,1271,279,35,Mark Scott,1,19,203
Duke Data V4,2,Linda Walker,2,Margaret Rodriguez,685,371,1272,279,35,Mark Scott,1,19,203
Duke Data V4,2,Linda Walker,1,Margaret Rodriguez,90,371,1273,279,35,Mark Scott,1,19,203
Duke Data V4,2,Linda Walker,5,Margaret Rodriguez,244,371,1274,279,35,Mark Scott,1,19,203
Duke Data V4,2,Linda Walker,3,Margaret Rodriguez,692,372,1275,279,35,Mark Scott,1,19,203
Duke Data V4,2,Linda Walker,2,Margaret Rodriguez,685,372,1276,279,35,Mark Scott,1,19,203
Duke Data V4,2,Linda Walker,5,Margaret Rodriguez,244,372,1277,279,35,Mark Scott,1,19,203
Duke Data V4,2,Andrew Williams,11,Paul Wright,378,373,1278,280,17,Paul Wright,1,17,138
Duke Data V4,2,Andrew Williams,1,Paul Wright,693,373,1279,280,17,Paul Wright,1,17,138
Duke Data V4,2,Jessica Lewis,3,Paul Wright,694,374,1280,65,7,Paul Wright,1,17,79
Duke Data V4,2,Jessica Lewis,2,Paul Wright,695,374,1281,65,7,Paul Wright,1,17,79
Duke Data V4,2,James Sanchez,4,Sarah Smith,696,375,1282,281,3,Sandra Ramirez,1,5,311
Duke Data V4,2,James Sanchez,1,Sarah Smith,697,375,1283,281,3,Sandra Ramirez,1,5,311
Duke Data V4,2,Kimberly Flores,15,Margaret Rodriguez,698,376,1284,282,9,Mark Scott,1,20,262
Duke Data V4,2,Kimberly Flores,2,Margaret Rodriguez,428,376,1285,282,9,Mark Scott,1,20,262
Duke Data V4,2,Robert Davis,4,Margaret Rodriguez,195,377,1286,64,15,Kimberly Torres,1,23,395
Duke Data V4,2,Jennifer Clark,23,Jennifer Clark,699,378,1287,69,7,Jennifer Clark,1,34,396
Duke Data V4,2,Jennifer Clark,5,Jennifer Clark,168,378,1288,69,7,Jennifer Clark,1,34,396
Duke Data V4,2,Jennifer Clark,5,Jennifer Clark,684,378,1289,69,7,Jennifer Clark,1,34,396
Duke Data V4,2,Jennifer Clark,7,Jennifer Clark,700,378,1290,69,7,Jennifer Clark,1,34,396
Duke Data V4,2,Jennifer Clark,2,Jennifer Clark,114,379,1291,69,1,Jennifer Clark,1,34,174
Duke Data V4,2,Jennifer Clark,1,Jennifer Clark,49,379,1292,69,1,Jennifer Clark,1,34,174
Duke Data V4,2,Jennifer Clark,2,Jennifer Clark,701,379,1293,69,1,Jennifer Clark,1,34,174
Duke Data V4,2,Jennifer Clark,1,Jennifer Clark,702,379,1294,69,1,Jennifer Clark,1,34,174
Duke Data V4,2,Jennifer Clark,4,Jennifer Clark,703,379,1295,69,1,Jennifer Clark,1,34,174
Duke Data V4,2,Jennifer Clark,4,Jennifer Clark,704,380,1296,69,5,Jennifer Clark,1,34,397
Duke Data V4,2,Jennifer Clark,1,Jennifer Clark,49,380,1297,69,5,Jennifer Clark,1,34,397
Duke Data V4,2,"Richard Davis,Anthony White",7,Jennifer Clark,179,381,1298,283,5,Jennifer Clark,1,16,398
Duke Data V4,2,"Richard Davis,Anthony White",2,Jennifer Clark,705,381,1299,283,5,Jennifer Clark,1,16,398
Duke Data V4,2,Jessica Jackson,2,Thomas Martinez,706,382,1300,284,1,Thomas Martinez,1,13,399
Duke Data V4,2,Nancy Garcia,4,Barbara Jones,707,383,1301,285,5,Barbara Jones,1,33,373
Duke Data V4,2,Nancy Garcia,1,Barbara Jones,708,383,1302,285,5,Barbara Jones,1,33,373
Duke Data V4,2,Nancy Garcia,2,Barbara Jones,709,383,1303,285,5,Barbara Jones,1,33,373
Duke Data V4,2,Nancy Garcia,5,Barbara Jones,227,383,1304,285,5,Barbara Jones,1,33,373
Duke Data V4,2,Paul King,2,Jennifer Clark,710,384,1305,286,9,Jennifer Clark,1,21,400
Duke Data V4,2,Kimberly Flores,2,Paul Scott,711,385,1306,81,68,Linda Jackson,1,9,401
Duke Data V4,2,"Robert Miller,Jessica Thomas",2,Emily Miller,712,386,1307,204,7,Steven Rodriguez,1,16,402
Duke Data V4,2,"Robert Miller,Jessica Thomas",1,Emily Miller,713,386,1308,204,7,Steven Rodriguez,1,16,402
Duke Data V4,2,Sarah Sanchez,3,Margaret Rodriguez,299,387,1309,221,7,James Taylor,1,13,403
Duke Data V4,2,James Walker,10,Karen Flores,213,388,1310,52,7,Steven Rodriguez,1,16,59
Duke Data V4,2,James Walker,1,Karen Flores,477,388,1311,52,7,Steven Rodriguez,1,16,59
Duke Data V4,1,Patricia Rodriguez,2,Mark Perez,714,109,1312,287,,Mary Davis,1,,404
Duke Data V4,1,Kimberly Flores,2,Elizabeth Garcia,410,109,1313,288,,Emily Smith,1,,298
Duke Data V4,1,Kimberly Flores,2,Karen Clark,289,109,1314,144,,Karen Clark,1,,323
Duke Data V4,1,Michelle Thomas,2,Karen Clark,715,109,1315,266,,Linda Taylor,1,,405
Duke Data V4,1,Sarah Scott,2,Mark Perez,716,109,1316,289,,Matthew Wright,1,,406
Duke Data V4,1,Donald Martinez,19,Paul Scott,717,109,1317,290,,Susan Wilson,1,,407
Duke Data V4,1,Daniel White,2,Mark Perez,351,109,1318,291,,Mary Davis,1,,408
Duke Data V4,1,Linda Ramirez,2,John Davis,718,109,1319,292,,John Davis,1,,409
Duke Data V4,1,Betty Jones,2,Betty Jones,719,109,1320,98,,Betty Jones,1,,410
Duke Data V4,1,Richard Johnson,2,Karen Clark,720,109,1321,293,,Karen Clark,1,,411
Duke Data V4,1,Elizabeth Young,2,Mark Perez,721,109,1322,104,,Matthew Wright,1,,412
Duke Data V4,1,James Davis,2,John Davis,722,109,1323,294,,John Davis,1,,413
Duke Data V4,1,John Taylor,2,Lisa King,648,109,1324,295,,John Harris,1,,414
Duke Data V4,1,Kimberly Flores,2,John Davis,723,109,1325,96,,John Davis,1,,415
Duke Data V4,1,Kimberly Davis,2,Christopher Ramirez,724,109,1326,296,,Karen Sanchez,1,,416
Duke Data V4,1,Thomas Moore,2,Mark Perez,167,109,1327,265,,Matthew Wright,1,,417
Duke Data V4,1,William Hernandez,2,Mark Perez,372,109,1328,297,,Margaret Gonzalez,1,,418
Duke Data V4,1,Joseph Wright,2,Mark Perez,725,109,1329,298,,Mary Davis,1,,419
Duke Data V4,1,Thomas Moore,2,Mark Perez,584,109,1330,265,,Matthew Wright,1,,352
Duke Data V4,1,Donald Martinez,19,Paul Scott,726,109,1331,290,,Susan Wilson,1,,420
Duke Data V4,1,Susan Wilson,1,Susan Wilson,302,109,1332,8,,Susan Wilson,1,,75
Duke Data V4,1,Kimberly Flores,2,John Davis,727,109,1333,96,,John Davis,1,,69
Duke Data V4,1,Charles Anderson,1,Lisa King,20,109,1334,13,,John Harris,1,,44
Duke Data V4,1,Richard Brown,2,Christopher Ramirez,431,109,1335,4,,Karen Sanchez,1,,268
Duke Data V4,1,Susan Hernandez,2,Christopher Ramirez,674,109,1336,299,,Karen Young,1,,421
Duke Data V4,1,"Patricia King,Barbara Scott",2,Christopher Ramirez,611,109,1337,301,,Karen Sanchez,1,,88
Duke Data V4,1,"Andrew Martinez,Patricia King",2,Christopher Ramirez,417,109,1338,302,,Karen Sanchez,1,,243
Duke Data V4,1,Andrew Moore,2,Mark Perez,728,109,1339,303,,Thomas Martinez,1,,422
Duke Data V4,1,Kimberly Flores,2,Mark Perez,729,109,1340,304,,Mary Davis,1,,423
Duke Data V4,1,Charles Moore,2,Christopher Ramirez,730,109,1341,305,,Karen Young,1,,424
Duke Data V4,1,Kimberly Flores,2,Karen Clark,17,109,1342,101,,Linda Taylor,1,,425
Duke Data V4,1,Susan Hernandez,2,Christopher Ramirez,731,109,1343,299,,Karen Young,1,,426
Duke Data V4,1,Nancy Sanchez,2,John Davis,732,109,1344,146,,John Davis,1,,427
Duke Data V4,1,Richard Miller,2,Christopher Ramirez,689,109,1345,306,,Karen Young,1,,428
Duke Data V4,2,Michelle Torres,1,Paul Scott,733,108,1346,91,32,Linda Jackson,1,17,99
Duke Data V4,2,Michelle Torres,5,Paul Scott,734,108,1347,91,32,Linda Jackson,1,17,99
Duke Data V4,2,Michelle Torres,3,Paul Scott,667,108,1348,91,32,Linda Jackson,1,17,99
Duke Data V4,2,Michelle Torres,1,Paul Scott,735,108,1349,91,32,Linda Jackson,1,17,99
Duke Data V4,2,Donald Scott,1,Margaret Rodriguez,156,301,1350,54,11,Donald Scott,1,21,309
Duke Data V4,2,Sandra Flores,4,Karen Miller,555,302,1351,256,59,Karen Miller,1,7,362
Duke Data V4,2,Michelle Johnson,4,Mary Williams,200,164,1352,214,1,Michelle Johnson,1,17,286
Duke Data V4,2,Michelle Johnson,2,Mary Williams,668,164,1353,214,1,Michelle Johnson,1,17,286
Duke Data V4,2,Kimberly Flores,2,Margaret Rodriguez,736,165,1354,215,7,Kimberly Young,1,13,287
Duke Data V4,2,Barbara Jackson,5,Margaret Thompson,639,166,1355,216,15,Margaret Thompson,1,9,288
Duke Data V4,2,Kimberly Flores,3,Margaret Rodriguez,438,167,1356,215,7,Kimberly Young,1,13,289
Duke Data V4,2,"Matthew Jackson,Elizabeth Gonzalez",10,Margaret Rodriguez,327,168,1357,217,7,Donald Scott,1,21,290
Duke Data V4,2,"Matthew Jackson,Elizabeth Gonzalez",1,Margaret Rodriguez,492,168,1358,217,7,Donald Scott,1,21,290
Duke Data V4,2,Kimberly Flores,2,Margaret Thompson,316,169,1359,203,7,Daniel Davis,1,39,291
Duke Data V4,2,Kimberly Flores,11,Margaret Thompson,737,169,1360,203,7,Daniel Davis,1,39,291
Duke Data V4,2,Kimberly Flores,2,Paul Scott,727,171,1361,81,1,Linda Jackson,1,13,292
Duke Data V4,2,Kimberly Flores,14,Paul Scott,205,171,1362,81,1,Linda Jackson,1,13,292
Duke Data V4,2,Donna Ramirez,3,Margaret Rodriguez,32,173,1363,85,7,Kimberly Young,1,13,294
Duke Data V4,2,Sarah King,5,Margaret Rodriguez,738,174,1364,220,17,Michael Jackson,1,13,295
Duke Data V4,2,Sarah King,3,Margaret Rodriguez,108,174,1365,220,17,Michael Jackson,1,13,295
Duke Data V4,2,Susan Smith,10,Margaret Rodriguez,327,176,1366,206,7,Charles White,1,15,296
Duke Data V4,2,Donald Scott,2,Margaret Rodriguez,144,177,1367,54,7,Donald Scott,1,21,61
Duke Data V4,2,Donald Scott,11,Margaret Rodriguez,739,177,1368,54,7,Donald Scott,1,21,61
Duke Data V4,2,Donald Scott,1,Margaret Rodriguez,328,177,1369,54,7,Donald Scott,1,21,61
Duke Data V4,2,Donald Scott,1,Margaret Rodriguez,180,177,1370,54,7,Donald Scott,1,21,61
Duke Data V4,2,"William Allen,Margaret Moore",13,Emily Miller,320,178,1371,57,41,William Allen,1,16,64
Duke Data V4,2,"Richard Sanchez,Mary Flores",7,Karen Miller,740,179,1372,43,13,Mark Ramirez,1,10,297
Duke Data V4,1,Michael Jackson,2,John Davis,392,28,1373,25,7,John Davis,1,15,28
Duke Data V4,1,Richard Martinez,8,Karen Clark,741,29,1374,26,1,Linda Taylor,1,16,29
Duke Data V4,1,Mark White,2,Mark Perez,615,30,1375,27,7,Thomas Martinez,1,17,30
Duke Data V4,2,James Walker,2,Karen Flores,742,388,1376,52,7,Steven Rodriguez,1,16,59
Duke Data V4,2,Matthew Moore,2,Karen Flores,524,389,1377,228,7,Steven Rodriguez,1,3,320
Duke Data V4,2,James Taylor,3,Margaret Rodriguez,566,390,1378,276,7,James Taylor,1,13,393
Duke Data V4,2,James Taylor,11,Margaret Rodriguez,119,390,1379,276,7,James Taylor,1,13,393
Duke Data V4,1,Kimberly Taylor,2,Christopher Ramirez,541,31,1380,28,8,Karen Young,1,4,31
Duke Data V4,1,Nancy Sanchez,4,John Davis,549,391,1381,146,32,John Davis,1,32,174
Duke Data V4,1,Nancy Sanchez,8,John Davis,743,391,1382,146,32,John Davis,1,32,174
Duke Data V4,2,James Taylor,2,Margaret Rodriguez,686,390,1383,276,7,James Taylor,1,13,393
Duke Data V4,2,Nancy Johnson,4,Margaret Rodriguez,536,392,1384,86,8,Andrew Miller,1,25,321
Duke Data V4,2,Nancy Johnson,7,Margaret Rodriguez,744,392,1385,86,8,Andrew Miller,1,25,321
Duke Data V4,2,Mark Walker,10,Karen Miller,508,393,1386,257,7,Mark Walker,1,17,365
Duke Data V4,2,Mark Walker,11,Karen Miller,745,393,1387,257,7,Mark Walker,1,17,365
Duke Data V4,2,Mark Walker,11,Karen Miller,182,393,1388,257,7,Mark Walker,1,17,365
Duke Data V4,2,Donald Scott,8,Margaret Rodriguez,355,394,1389,54,5,Donald Scott,1,21,187
Duke Data V4,2,Donald Scott,2,Margaret Rodriguez,142,394,1390,54,5,Donald Scott,1,21,187
Duke Data V4,2,Donald Scott,14,Margaret Rodriguez,507,394,1391,54,5,Donald Scott,1,21,187
Duke Data V4,2,Donald Scott,1,Margaret Rodriguez,642,394,1392,54,5,Donald Scott,1,21,187
Duke Data V4,2,Donald Scott,2,Margaret Rodriguez,440,394,1393,54,5,Donald Scott,1,21,187
Duke Data V4,2,Donald Scott,1,Margaret Rodriguez,180,394,1394,54,5,Donald Scott,1,21,187
Duke Data V4,2,Donald Nguyen,12,Emily Miller,78,395,1395,268,7,Steven Rodriguez,1,1,381
Duke Data V4,2,Donald Nguyen,7,Emily Miller,496,395,1396,268,7,Steven Rodriguez,1,1,381
Duke Data V4,2,Donald Nguyen,10,Emily Miller,213,395,1397,268,7,Steven Rodriguez,1,1,381
Duke Data V4,2,Joshua Perez,1,Margaret Rodriguez,746,396,1398,307,7,Charles White,1,15,429
Duke Data V4,2,Elizabeth Thompson,5,Emily Miller,547,397,1399,252,4,Steven Rodriguez,1,16,354
Duke Data V4,2,"Emily Taylor,Christopher Walker",9,Mary Williams,747,398,1400,308,4,Mary Williams,1,4,430
Duke Data V4,2,"Emily Taylor,Christopher Walker",2,Mary Williams,748,398,1401,308,4,Mary Williams,1,4,430
Duke Data V4,2,"William Allen,Margaret Moore",8,Emily Miller,41,255,1402,57,55,William Allen,1,1,339
Duke Data V4,1,Nancy Sanchez,5,John Davis,294,391,1403,146,32,John Davis,1,32,174
Duke Data V4,1,Richard Martinez,4,Karen Clark,549,399,1404,26,1,Linda Taylor,1,16,309
Duke Data V4,2,"William Allen,Margaret Moore",9,Emily Miller,184,255,1405,57,55,William Allen,1,1,339
Duke Data V4,2,"William Allen,Margaret Moore",9,Emily Miller,319,255,1406,57,55,William Allen,1,1,339
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,194,255,1407,57,55,William Allen,1,1,339
Duke Data V4,2,"William Allen,Margaret Moore",1,Emily Miller,656,255,1408,57,55,William Allen,1,1,339
Duke Data V4,2,"William Allen,Margaret Moore",1,Emily Miller,344,255,1409,57,55,William Allen,1,1,339
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,75,255,1410,57,55,William Allen,1,1,339
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,197,255,1411,57,55,William Allen,1,1,339
Duke Data V4,2,Mark Walker,2,Karen Miller,749,400,1412,257,7,Mark Walker,1,17,365
Duke Data V4,2,"Charles Jackson,Joshua Lewis",2,Emily Miller,750,256,1413,244,20,Nancy Lewis,1,43,340
Duke Data V4,2,"Charles Jackson,Joshua Lewis",3,Emily Miller,659,256,1414,244,20,Nancy Lewis,1,43,340
Duke Data V4,2,"William Allen,Margaret Moore",1,Emily Miller,151,257,1415,57,9,William Allen,1,1,341
Duke Data V4,2,"William Allen,Margaret Moore",1,Emily Miller,321,257,1416,57,9,William Allen,1,1,341
Duke Data V4,2,"William Allen,Margaret Moore",2,Emily Miller,185,257,1417,57,9,William Allen,1,1,341
Duke Data V4,2,"William Allen,Margaret Moore",14,Emily Miller,323,257,1418,57,9,William Allen,1,1,341
Duke Data V4,1,John Flores,10,Christopher Ramirez,23,33,1419,29,16,Karen Young,1,18,33
Duke Data V4,1,John Flores,8,Christopher Ramirez,11,33,1420,29,16,Karen Young,1,18,33
Duke Data V4,1,John Flores,3,Christopher Ramirez,21,33,1421,29,16,Karen Young,1,18,33
Duke Data V4,1,John Flores,8,Christopher Ramirez,751,33,1422,29,16,Karen Young,1,18,33
Duke Data V4,1,Daniel Perez,11,Susan Wilson,301,34,1423,30,7,Susan Wilson,1,19,34
Duke Data V4,1,Daniel Perez,3,Susan Wilson,29,34,1424,30,7,Susan Wilson,1,19,34
Duke Data V4,1,Daniel Perez,11,Susan Wilson,752,34,1425,30,7,Susan Wilson,1,19,34
Duke Data V4,1,Patricia Allen,3,John Davis,21,401,1426,309,7,John Davis,1,13,225
Duke Data V4,1,Patricia Allen,2,John Davis,396,401,1427,309,7,John Davis,1,13,225
Duke Data V4,1,Kimberly Flores,2,Christopher Ramirez,651,321,1428,259,4,Karen Young,1,4,369
